id,name,url,price,status,categoryId,categoryName,groupId,vendorName,shop,created
1031," Чехол-накладка Samsung Silicone Cover для Galaxy S10, черный ",https://alser.kz//p/samsung-silicone-cover-galaxy-s10-black,1990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:48.504136
1032," Чехол-накладка Samsung Silicone Cover для Galaxy S10+, черный ",https://alser.kz//p/samsung-silicone-cove-galaxy-s10-black,1990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:48.534622
1033, Чехол Clear View Cover EF-ZG970CBEGRU для Galaxy S10E Black ,https://alser.kz//p/clear-view-cover-ef-zg970cbegru-galaxy-s10e-black,11990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:48.564707
1034, Чехол Clear View Cover EF-ZG975CGEGRU для Galaxy S10 + Green ,https://alser.kz//p/clear-view-cover-ef-zg975cgegru-galaxy-s10-green,11990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:48.636325
1035, Чехол для Galaxy S10 plus LED Cover EF-KG975CBEGRU ,https://alser.kz//p/chehol-galaxy-s10-plus-led-cover-ef-kg975cbegru,5990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.364533
1036, Чехол для iPhone XS Silicone Case MTF82ZM/A розовый песок ,https://alser.kz//p/chehol-dlja-iphone-xs-silicone-case-mtf82zm-a-rozovyj-pesok,5990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.395747
1037, Чехол для iPhone XS Max  Silicone Case MRWC2ZM/A черный ,https://alser.kz//p/chehol-dlja-iphone-xs-max-silicone-case-mrwc2zm-a,5990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.425023
1038," Чехол Silicon Case для Iphone X, черный ",https://alser.kz//p/chehol-silicon-case-iphone-x,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.454987
1039, Чехол X-Level Vintage Light Gold для Iphone 8 ,https://alser.kz//p/chehol-x-level-vintage-light-gold-dlja-iphone-8,1990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.485054
1040, Силиконовый чехол для iPhone  8 (розовый) ,https://alser.kz//p/silikonovyj-chehol-dlja-iphone-8-rozovyj,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.514352
1041, Силиконовый чехол для iPhone Х (розовый) ,https://alser.kz//p/silikonovyj-chehol-dlja-iphone-h-rozovyj,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.545962
1042, Чехол Liquild Silicone Blue для Iphone 6 ,https://alser.kz//p/chehol-liquild-silicone-blue-dlja-iphone-6,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.576392
1043, Чехол Liquild Silicone Black для Iphone 6 ,https://alser.kz//p/chehol-liquild-silicone-black-dlja-iphone-6,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.607663
1044, Чехол X-Level Vintage Dark Brown для Iphone 7 ,https://alser.kz//p/chehol-x-level-vintage-dark-brown-dlja-iphone-7,1990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.637405
1045, Чехол Silicone case для iPhone 7\8 Blue ,https://alser.kz//p/chehol-liquild-silicone-blue-dlja-iphone-7,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.667821
1046, Чехол Liquild Silicone Black для Iphone 7 ,https://alser.kz//p/chehol-liquild-silicone-black-dlja-iphone-7,4990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.721724
1047, Чехол Silicone Case Midnight Blue (MMWK2ZM/A) для Iphone 7 ,https://alser.kz//p/chehol-silicone-case-midnight-blue-mmwk2zm-a-dlja-iphone-7,5990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.779262
1048," Чехол iPhone 7 Silicone Case, черный ",https://alser.kz//p/chehol-iphone-7-silicone-case-chernyj,5990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.809932
1049," Чехол A-Case  для Iphone 6, прозрачный ",https://alser.kz//p/chehol-a-case-dlja-iphone-6-prozrachnyj-313247,1590,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.840252
1050, Ультратонкий силиконовый чехол A-Case для Iphone 7 черный ,https://alser.kz//p/ul-tratonkij-silikonovyj-chehol-a-case-dlja-iphone-7-black,990,1,,Чехлы для телефонов,,,Alser,2020-04-20 07:07:50.870572
1051, Беспроводное зарядное устройство Samsung EP-P3105TBRGRU ,https://alser.kz//p/besprovodnaa-zaradka-samsung-wireless-charger-ep-p3105tbrgru,21990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.052969
1052, Адаптер Samsung USB Type-C-Type-C (EP-TA845XBEGRU) ,https://alser.kz//p/adapter-samsung-usb-type-c-type-c-ep-ta845xbegru,15990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.102942
1053, Cетевое зарядное устройство TRITEK CH002+CB003 ,https://alser.kz//p/cetevoe-zaradnoe-ustrojstvo-tritek-ch002cb003,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.147028
1054, Сетевое зарядное устройство VA4123 WD1 RU (2 USB /3.4 A) ,https://alser.kz//p/setevoe-zu-rivapower-va4123-bystraa-zaradka-34-a-s-kabelem-usb-micro-571446,3590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.181620
1055, Зарядное устройство HUAWEI 9V2A Quick Charger-Type C White ,https://alser.kz//p/zaradnoe-ustrojstvo-huawei-9v2a-quick-charger-type-c-white,5590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.214138
1056, Беспроводная зарядка Samsung Wireless Charger Duo 25W ,https://alser.kz//p/besprovodnaa-zaradka-samsung-wireless-charger-duo-25w-ep-p5200tbrgru,32990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.244470
1057, Беспроводное зарядное устройство Samsung EP-N5200TBRGRU ,https://alser.kz//p/besprovodnoe-zaradnoe-ustrojstvo-samsung-ep-n5200tbrgru,29990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.275229
1058, Зарядное устройство ACME CH206 wall charger ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch206-wall-charger-ac100-240-v-34-a-3-usb,6490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.304839
1059, Зарядное устройство ACME CH306 Wireless charger ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch306-wireless-charger,6490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.335220
1060, Зарядное устройство ACME CH301G Qi wireless charger pad ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch301g-qi-wireless-charger-pad,11490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.366464
1061, Зарядное устройство ACME CH303 Wireless charger ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch303-wireless-charger,11490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.396845
1062," Зарядное устройство ACME CH205 wall charger AC100-240 V 3,4 A ",https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch205-wall-charger-ac100-240-v-34-a,5490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.426799
1063," Зарядное устройство ACME CH202 wall charger AC100-240 V 2,4 A ",https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch202-wall-charger-ac100-240-v-24-a,4490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.456916
1064, Беспроводное зарядное устройство ACME CH302 Wireless charger ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch302-wireless-charger,10990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.487599
1065, Зарядное устройство ACME CH305 Double Wireless charger ,https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch305-double-wireless-charger,18990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.518251
1066," Зарядное устройство ACME CH204 wall charger AC100-240 V 2,4 A ",https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch204-wall-charger-ac100-240-v-24-a,5490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:23.551642
1067," Зарядное устройство ACME CH208 wall charger AC100-240V 8A, 5 USB ",https://alser.kz//p/zaradnoe-ustrojstvo-acme-ch208-wall-charger-ac100-240-v-8-a-5-usb,9490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.820486
1068, Сетевое зарядное устройство универсальное  FAST (1.5 A) USB черный ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-universalnoe-fast-15-a-usb-cernyj-705705,990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.851973
1069, Сетевое зарядное устройство универсальное  FAST (1 A) USB Белый ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-universalnoe-fast-1-a-usb-belyj-705712,990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.881863
1070, Сетевое зарядное устройство Continent QN18-181WT ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-continent-qn18-181wt,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.911659
1071, Сетевое зарядное устройство Canyon CNE-CHA043WS ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-canyon-cne-cha043ws,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.941993
1072, Сетевое зарядное устройство Canyon CNE-CHA03B\2 ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-canyon-cne-cha03b2,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:25.972879
1073, Сетевое зарядное устройство Canyon CNE-CHA05W\3 ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-canyon-cne-cha05w3,4590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.003077
1074, Сетевое зарядное устройство INKAX CD-01-Iphone ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-inkax-cd-01-iphone,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.032802
1075, Сетевое зарядное устройство INKAX(CD11) ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-inkaxcd11,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.061954
1076, Сетевое зарядное устройство INKAX  (CD-08 Type C) ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-inkax-cd-08-type-c,1090,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.092061
1077, Сетевое зарядное устройство INKAX  (CD-08 micro USB) ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-inkax-cd-08-micro-usb,1090,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.129888
1078, Сетевое зарядное устройство INKAX CD 26 IP белый ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-inkax-cd-26-ip-belyj,3990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.199579
1079, Сетевое зарядное устройство Canyon  CNE-CHA07B ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-canyon-cne-cha07b,7490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.232453
1080, Сетевое зарядное устройство Canyon CNE-CHA06B ,https://alser.kz//p/setevoe-zaradnoe-ustrojstvo-canyon-cne-cha06b4-usb5a,5490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.263237
1081, Сетевое зарядное устройство INKAX CD-26 Micro USB 3.1A ,https://alser.kz//p/nkax-cd-26-micro-usb,3990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.292860
1082, Сетевое зарядное устройство Canyon CNE-CHA041BS (micro USB) ,https://alser.kz//p/canyon-cne-cha041bs-micro-usb,2790,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:26.322826
1083, Сетевое зарядное устройство Canyon CNE-CHA042BO (USB Type C) ,https://alser.kz//p/canyon-cne-cha042bo,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.322438
1084, Сетевое зарядное устройство Canyon CNE-CHA043WR (lighning) ,https://alser.kz//p/canyon-cne-cha043wr,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.396782
1085, СЗУ USB 1А Tritek T-CH002 ,https://alser.kz//p/szu-usb-1a-tritek-t-ch002,290,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.436860
1086, Сетевое зарядное устройство micro USB 1А (T-CH-016) TRITEK ,https://alser.kz//p/setevoe-ustroistvo-micro-usb-1a-tritek,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.468124
1087, Автомобильное Зарядное устройство Xiaomi Mi Car Charger ,https://alser.kz//p/zarjadnoe-ustrojstvo-azu-xiami-mi-car-charger,4990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.498841
1088, Беспроводное зарядное устройство  Samsung EP-P3100 ,https://alser.kz//p/besprovodnoe-zarjadnoe-ustrojstvo-samsung-ep-p3100,13990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.529997
1089, Сетевое зарядное устройство Samsung EP-TA300 (TapPro) ,https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-ep-ta300-tappro,7990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.560917
1090, Зарядное устройство Sony CP-AD2A/W ,https://alser.kz//p/zarjadnoe-ustrojstvo-sony-cp-ad2a-w,2590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.591044
1091," Сетевое зарядное устройство Samsung EP-TA20EBECGRU, черное ",https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-samsung-ep-ta20ebecgru-chernoe,6990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.621843
1092," Сетевое зарядное устройство Samsung EP-TA20EWECGRU, белое ",https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-samsung-ep-ta20ewecgru-beloe,6990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.653258
1093, Зарядное устройство Canyon CNE-CHA01WS ,https://alser.kz//p/zarjadno-ustrojstvo-canyon-cne-cha01ws,1690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.683904
1094," Зарядное устройство Continent QN18-181BK, черный ",https://alser.kz//p/zarjadnoe-ustrojstvo-continent-qn18-181bk,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.713927
1095," Зарядное устройство Usams US-CC035, черный ",https://alser.kz//p/zarjadnoe-ustrojstvo-us-cc035-black,2790,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.743393
1096," Зарядное устройство Usams US-CC024, белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-us-cc024-white,2590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.773760
1097," Зарядное устройство Usams US-CC040 Dual 2*USB, черный ",https://alser.kz//p/zarjadnoe-ustrojstvo-usams-us-cc040-dual-2-usb,2290,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.803988
1098," Зарядное устройство Usams US-CC023, белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-us-cc023-dual-usb,1490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:28.833618
1099, Автомобильное зарядное устройство Inkax CD 12 Type-C ,https://alser.kz//p/avtomoil-noe-zarjadnoe-ustrojstvo-inkax-cd-12-type-c,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:30.893768
1100, Сетевое зарядное устройство Continent ZN24-295WT ,https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-continent-zn24-295wt,1290,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:30.947236
1101, Автомобильное Зарядное устройство US-CC048 C2 ,https://alser.kz//p/zarjadnoe-ustrojstvo-us-cc048-c2-3,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:30.977416
1102, Автомобильное зарядное устройство Usams US-CC028 Dual ,https://alser.kz//p/zarjadnoe-ustrojstvo-us-cc028-qc3,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.007839
1103, Автомобильно зарядное устройство Usams US-CC045 Dual ,https://alser.kz//p/zarjadnoe-ustrojstvo-us-us-cc045,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.038888
1104, Автомобильное зарядное устройство Usams US-CC013 Dual ,https://alser.kz//p/zarjadnoe-ustrojstvo-us-us-cc013,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.069316
1105, Автомобильное зарядное устройство Usams US-CC036 One ,https://alser.kz//p/zarjadnoe-ustrojstvo-us-us-cc036,1690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.099320
1106," Адаптер APPLE MD836ZM/A, белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-apple-md836zm-a,9990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.128977
1107, Беспроводное зарядное устройство HOCO CW7 ,https://alser.kz//p/besprovodnoe-zarjadnoe-ustrojstvo-hoco-cw7,8990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.158969
1108, Автомобильное беспроводное зарядное устройство HOCO CW4 ,https://alser.kz//p/avtomobil-noe-besprovodnoe-zarjadnoe-ustrojstvo-cw4,8990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.188782
1109, Беспроводное зарядное устройство Usams US-CD24 DZ01 ,https://alser.kz//p/besprovodnoe-zarjadnoe-ustrojstvo-usams-us-cd24-dz01,5990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.217817
1110, Зарядное устройство Sony  safe CHARGE Micro USB CP-AD2A\W ,https://alser.kz//p/zarjadnoe-ustrojstvo-sony-safe-charge-micro-usb-cp-ad2a-w,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.247571
1111," Беспроводное зарядное устройство EP-N5100, черный ",https://alser.kz//p/besprovodnoe-zarjadnoe-ustrojstvo-ep-n5100-chernyj,13990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.279079
1112," Зарядное устройство Continent ZN21-297WT, белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-continent-zn21-297wt-belyj,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.311463
1113, Автомобильное зарядное устройство Sony CP-CADM2/B ,https://alser.kz//p/zarjadnoe-ustrojstvo-sony-cp-cadm2-b-black,3990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.342247
1114, Зарядное устройство Sony CP-AD2M4W ,https://alser.kz//p/zarjadnoe-ustrojstvo-sony-cp-ad2m4w,4990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:31.372558
1115, Зарядное устройство Sony CP-AD2M2WC ,https://alser.kz//p/zarjadnoe-ustrojstvo-sony-cp-ad2m2wc,3490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.266219
1116," Зарядное устройство Sony CP-AD2/W (Micro USB), White ",https://alser.kz//p/zarjadnoe-ustrojstvo-sony-cp-ad2-w-micro-usb-white,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.318410
1117, Автомобильное зарядное устройство INKAX CD-12-IP ,https://alser.kz//p/avtomobil-noe-zarjadnoe-ustrojstvo-inkax-2-usb-2-1a-cd-12-ip,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.352070
1118," Зарядное устройство BO-HCDA15, (8 -USB , 5V/10.8A) ",https://alser.kz//p/zarjadnoe-ustrojstvo-bo-hcda15-8-usb-5v-10-8a,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.382410
1119, Автомобильное зарядное устройство INKAX CD-12-MICRO ,https://alser.kz//p/avtomobil-noe-zarjadnoe-ustrojstvo-inkax-cd-12-micro-belyj,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.412828
1120," Зарядное устройство Samsung Fast Charger EP-TA20EWEUGRU, Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-samsung-fast-charger-ep-ta20eweugru-belyj,6990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.442984
1121," Зарядное Устройство Inkax CD-01-Micro, Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-inkax-cd-01-micro-belyj,2990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.473561
1122, Зарядное Устройство Inkax CD-09-Micro Белый ,https://alser.kz//p/zarjadnoe-ustrojstvo-inkax-cd-09-micro-belyj,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.506173
1123," Сетевое зарядное устройство Continent ZN20-191WT, белый ",https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-continent-zn20-191wt-belyj,990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.536525
1124," Сетевое зарядное устройство Continent ZN30-196WT, белый ",https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-continent-zn30-196wt-belyj,1290,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.567699
1125," Зарядное устройство Apple MD813ZM\A, White ",https://alser.kz//p/zarjadnoe-ustrojstvo-apple-md813zm-a-white,8990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.598078
1126, Сетевое зарядное устройство Prime Line (2318) черный ,https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-prime-line-2318-chernyj,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.628289
1127, Зарядное устройство Prime Line ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2217-chernyj,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.658533
1128, Сетевое зарядное устройство Prime Line (2317) белый ,https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-prime-line-2317-belyj,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.689549
1129," Сетевое зарядное устройство Continent ZN10-194BK, White/Black ",https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-continent-zn10-194bk-white-black,690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.720673
1130, Зарядное устройство Continent ZN10-194RD White/Red ,https://alser.kz//p/zarjadnoe-ustrojstvo-continent-zn10-194rd-white-red,690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:33.751658
1131, Зарядное устройство Continent ZN10-194NV White/Blue ,https://alser.kz//p/zarjadnoe-ustrojstvo-continent-zn10-194nv-white-blue,690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.750731
1132," Зарядное устройство Gembird (EG-ACU2-01-W), Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-gembird-eg-acu2-01-w-belyj,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.782252
1133," Зарядное устройство Continent ZN08-193WT, White ",https://alser.kz//p/zarjadnoe-ustrojstvo-continent-zn08-193wt-white,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.811818
1134, Блок питания для SIP-телефонов Panasonic KX-A423CE ,https://alser.kz//p/blok-pitanija-dlja-sip-telefonov-panasonic-kx-a423ce,2646,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.842117
1135, Сетевое зарядное устройство Prime Line (2311) ,https://alser.kz//p/setevoe-zarjadnoe-ustrojstvo-prime-line-2311,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.872202
1136, Автомобильное зарядное устройство Prime Line ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2211-chernyj,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.902837
1137, Автомобильное зарядное устройство Tritek C-CH006 ,https://alser.kz//p/zarjadnoe-ustrojstvo-tritek-c-ch006-dlja-iphone-5-5s-6-6s-white,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.933001
1138," Зарядное устройство WenHao CDA5, White ",https://alser.kz//p/zarjadnoe-ustrojstvo-wenhao-cda5-white,1990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.966377
1139," Зарядное устройство Prime Line (2307), Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2307-belyj,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:35.998189
1140, Автомобильное зарядное устройство Prime Line 2207 ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2207-dlja-apple-belyj,2790,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.032292
1141, Автомобильное зарядное устройство Prime Line ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2210-chernyj,2290,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.066635
1142, Автомобильное зарядное устройство Prime Line 2209 ,https://alser.kz//p/avtomobil-noe-zarjadnoe-ustrojstvo-prime-line-2209,2490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.100474
1143," Зарядное устройство Prime Line (2302), Черный ",https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2302-chernyj,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.134241
1144," Зарядное устройство Prime Line (2301), Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2301-belyj,490,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.312027
1145, Автомобильное зарядное устройство Prime Line для Apple ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-8-pin-dlja-apple-2201-belyj,1690,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.348773
1146, Автомобильное зарядное устройство Prime Line 2203 ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2203-chernyj,590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:36.410464
1147, Автомобильное зарядное устройство Prime Line 2202 ,https://alser.kz//p/zarjadnoe-ustrojstvo-prime-line-2202-chernyj,1590,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:38.097783
1148," Зарядное устройство Samsung EP-TA12EWEUGRU, Белый ",https://alser.kz//p/zarjadnoe-ustrojstvo-samsung-ep-ta12eweugru-belyj,4990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:38.129135
1149," Зарядное устройство Samsung EP-TA12EBEUGRU, Черный ",https://alser.kz//p/zarjadnoe-ustrojstvo-samsung-ep-ta12ebeugru-chernyj,4990,1,,Зарядные устройства,,,Alser,2020-04-20 07:08:38.159607
1150, Кабель Usams (SJ221TC01 )USB -  type-C 1.2М ,https://alser.kz//p/kabel-usams-sj221tc01-usb---type-c-12m20fastblack-v-kolbe,1990,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.213424
1151, Дата-кабель Apple Lightning to USB-C Cable ,https://alser.kz//p/data-kabel-apple-lightning-to-usb-c-cable,8990,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.252215
1152, Переходник Samsung Type-C - Jack 3.5  EE-UC10JUWRGRU ,https://alser.kz//p/perehodnik-samsung-type-c---jack-35-ee-uc10juwrgru,3990,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.288233
1153," Кабель ACME CB1011W micro USB cable, 1m White ",https://alser.kz//p/kabel-acme-cb1011w-micro-usb-cable-1m-white,2490,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.321577
1154," Кабель ACME CB1012 micro USB cable, 2m Black ",https://alser.kz//p/kabel-acme-cb1012-micro-usb-cable-2m-black,3490,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.352257
1155," Кабель ACME CB1012W micro USB cable, 2m White ",https://alser.kz//p/kabel-acme-cb1012w-micro-usb-cable-2m-white,3490,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.403419
1156," Кабель ACME CB1031 Lightning cable, 1m Black ",https://alser.kz//p/kabel-acme-cb1031-lightning-cable-1m-black,3990,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.460359
1157," Кабель ACME CB1031W Lightning cable, 1m White ",https://alser.kz//p/kabel-acme-cb1031w-lightning-cable-1m-white,3990,1,,Кабели для смартфонов,,,Alser,2020-04-20 07:09:09.490027
